"Para Batlle , luego de analizar esta serie de iniciativas , considera como una "" tarea pendiente "" aprobar la reforma de la Caja Bancaria , la que a su juicio "" merece especial atención """,TRUE,Pos
"Batlle informó que "" el manejo fiscal fue ortodoxo "" , con una reducción de un tercio de el gasto en términos reales , preservando la red de protección social tradicional en el país "" . A su vez , dijo que "" Salud Pública contribuyó significativamente a el gasto social , con un aumento importante de la asistencia pública , debido a la reducción de las afiliaciones mutuales , tendencia esta que comenzó a revertir se en el último trimestre """,FALSE,Neg
"Batlle destacó que España , que enfrentó el dolor yendo con fuerza a las urnas , "" está haciendo de nuevo "" lo que hizo hace cientos de años",TRUE,Pos
"Batlle dijo que la figura de Stirling da "" certeza y credibilidad "" y que podía encabezar la columna para seguir el camino de la inversión y de el empleo que reencauzó el actual gobierno",TRUE,Pos
Batlle dijo que los adversarios que hablan de aumentar el empleo tendrán que señalar cómo lo van hacer,TRUE,Neg
Batlle dijo que Tabaré Vázquez debería reconocer que todos los indicadores mejoran y que el Uruguay crece,TRUE,Pos
"sobre la figura de Atchugarry , Batlle afirmó que "" es y será el mejor senador """,TRUE,Pos
""" El precio de el gas en Argentina está muy por debajo . Algún día eso no va a poder seguir . Mientras tanto , usted no va a hacer un agujero para sacar gas y vender a pérdida . Por lo tanto , no hay inversión "" , subrayó Batlle",TRUE,Neg
"Batlle incluso dijo que conversó en una cena con directivos de petroleras que se habían interesado en asociar se con Ancap ( Repsol , Pdvsa y Petrobrás ) sobre las grandes líneas que debiera tener un proyecto de asociación que llevase adelante el futuro gobierno",FALSE,Neu
""" Es una locura "" , comentó Batlle",FALSE,Neg
""" Tiene representación parlamentaria y hay vías institucionales para realizar todas las investigaciones habidas y por haber "" , dijo Batlle",TRUE,Pos
"Batlle recuerda que cuando era presidente salía todos los fines de semana en el Volkswagen Gol de un amigo suyo , mate bajo el brazo y bizcochos",FALSE,Pos
""" No sea cosa que se muera "" , ironizó Batlle",TRUE,Neg
"Batlle indicó que si bien hoy integra "" el consejo de ancianos "" de su colectividad , con los "" adelantos de la medicina "" los ancianos están "" bastante activos """,TRUE,Pos
"Batlle señaló que se le debe agradecer a el diputado Víctor Semproni y a el senador Eleuterio Fernández Huidobro , que con "" coraje "" y "" valor "" "" expresaron el error que hubiera sido para la democracia de el Uruguay una ley que desconociera dos convocatorias hechas por el propio Frente Amplio """,TRUE,Pos
Batlle descartó de plano que existan amenazas para la democracia,FALSE,Pos
""" Tenemos que regocijar nos de que esta instancia haya podido superar se "" , expresó Batlle",FALSE,Pos
""" Estos problemas no se resuelven echando la culpa a los particulares "" , afirmó Batlle",TRUE,Neg
"batlle dijo que sintio "" vergüenza "" La oposición insiste en cuestionamientos Las críticas de la oposición a el anuncio de la suspensión",TRUE,Neg
Batlle admitió que la reunión con el senador Rafael Michelini existió,FALSE,Neu
Batlle sostuvo que conoce lo que la Comisión para la Paz pudo averiguar de el caso y no más,FALSE,Neu
Batlle siempre dice lo que piensa,TRUE,Pos
Batlle criticó a Mujica,TRUE,Neg
"Batlle expresó que la Universidad uruguaya obtuvo el puesto 94 de un ranking de 200 centros de enseñanza terciaria de Latinoamérica , lo cual muestra el bajo nivel de la casa mayor de estudios",FALSE,Neg
Batlle señaló que Uruguay tiene poco margen de negociación con sus dos gigantes vecinos,FALSE,Neg
"Batlle señaló que con Argentina "" pasa exactamente lo mismo . Firman el Tratado de el Mercosur y después dicen : ` desgraciadamente yo cambié """,FALSE,Neg
Batlle también aseguró que el gobierno aumentó el nivel de gastos,TRUE,Neg
"Batlle escribió en su muro de Facebook que quiere ser "" miembro de la convención "" colorada y que quiere "" en los próximo años participar activamente de la vida política interna "" de el partido",TRUE,Pos
""" cuando más tarde discutamos la posibilidad de acceder a un mercado mayor , más tiempo tardamos en saber si ese mercado nos va a dar las posibilidades "" , subrayó Batlle",TRUE,Neg
"El gas es fundamental para nosotros, dijo Batlle",TRUE,Pos
Batlle aclara sus dichos,FALSE,Neu
Batlle se refirió a la gestión,TRUE,Neu
Batlle expresó que el pago de dinero a funcionarios para agilizar expedientes es una práctica muy antigua en la administración pública,TRUE,Neg
"Según Batlle , si la Justicia investiga el pago de dinero para que los trámites se cumplan más rápido , "" van a poner presos a el 100 % de los empleados de Aduanas """,TRUE,Neg
"Para Batlle , si la Justicia investiga el pago de dinero para que trámites vayan más rápido , por lo que hay 11 aduaneros procesados , "" van a poner presos a el 100 % de los empleados de Aduanas """,TRUE,Neg
Batlle denunció a Marenales,TRUE,Neg
""" Nunca hemos tenido peores relaciones con la Argentina que las que ha manejado el actual presidente "" , dijo Batlle",FALSE,Neg
"Batlle consideró que "" nosotros hemos actuado con la Argentina en el gobierno de el señor Mujica con una forma tan poco inteligente , que no hemos obtenido nada , hemos cedido todo y todavía le dimos las llaves de la ciudad """,TRUE,Neg
""" Hay que respetar lo que el presidente de la República siente como una necesidad "" , dijo Batlle",FALSE,Neu
""" Siento una enorme alegría y regocijo "" , dijo Batlle",TRUE,Pos
""" Recoge las ideas nuestras "" , dijo Batlle",TRUE,Pos
"Batlle quiso hacer a través de la Comisión para la Paz , en la que tuvo una actitud protagónica el actual secretario de la Presidencia",FALSE,Neu
"Según Batlle , en el pasado las autoridades educativas hubieran hecho lugar a un documento de ese tipo , los gobiernos de turno se habrían manifestado en contra porque se trata de algo "" subjetivo """,TRUE,Neg
""" La historia nunca puede ser totalmente objetiva . Hay un plazo para poder valorar la . En este caso , por la valoración inmediata la subjetividad es altísima "" , dijo Batlle",FALSE,Neg
"Según Batlle , los resultados de las gestiones de Kirchner ante organismos internacionales fueron un fracaso y entonces "" sale a patear para otro lado """,FALSE,Neg
Batlle reclama ahora que se investigue la desaparición en Argentina de 80 connacionales para exculpar su propia responsabilidad,TRUE,Neg
"Batlle sostuvo que "" es de nuevo el tiempo de España en América Latina donde debe ser un socio en la construcción de nuestro continente como ningún otro país """,TRUE,Pos
"Batlle consignó que "" es necesario cambiar a pesar de que ya sabemos que se va a producir una confrontación muy dura , pero no hay que tener le miedo """,FALSE,Pos
"Batlle dijo que "" los fines primarios de el Estado son los que hacen a la ley , la seguridad , la educación , la salud . Los secundarios son los que hacen todas las organizaciones que el Estado desarrolló a partir de 1930 , todas ellas hoy transfieren a la vida nacional su costo , el que se incorpora a el precio de el producto """,FALSE,Neu
"Batlle dijo que la sociedad uruguaya es "" amortiguadora y así como hace cuatro años que estamos discutiendo si vamos a hacer o no una construcción para el puerto y la playa de Contenedores de Montevideo , es posible que este año muchas de las cosas que vamos a plantear vayan a ser objeto de discusión pública a través de leyes y a través de sus correspondientes plebiscitos . No es una mala cosa . Considero que es la oportunidad para que el pueblo uruguayo decida su propio destino . El pueblo uruguayo se va a enfrentar a sí mismo y va a tener que elegir su propio destino y ¿ quién tiene más derecho que nadie para elegir su propio destino que el pueblo votando ? Tendremos que elegir entre un país que quiere integrar se a el mundo o un país que quiere aislar se de el mundo """,FALSE,Pos
"Según Batlle , "" ninguna de las dos opciones nos preocupa """,FALSE,Neu
"Batlle señaló que el laicismo "" nos ha llevado a decir lo que el laicismo no quiere decir . Nos ha llevado a decir que como no podemos ser hinchas de Peñarol , Nacional , Wanderers ni Bella Vista , el fútbol no existe , entonces la bolilla fútbol no existe porque somos laicos . Grave error . Los valores morales , los valores éticos tienen que estar en la base de la enseñanza de los seres humanos """,TRUE,Neg
"Batlle apuntó que el hecho de que el laicismo no permita que se le inculque a el alumno que sea de un cuadro de fútbol , "" no quiere decir que no se hable de fútbol """,TRUE,Neg
"Sobre el final de su columna , Batlle opinó que el país "" no puede continuar con este perfil por 5 años más """,TRUE,Neg
"Batlle dijo que para él son posibles precandidatos de la Lista 15 el senador y ex ministro de Economía , Isaac Alfie , el diputado José Amorín , y el ex ministro de Industria , José Villar , el ex ministro de Ganadería , Martín Aguirrezabala , y el ex asesor Carlos Ramela",FALSE,Neu
Batlle aseguró que no intervendrá en la interna de el Partido Colorado para definir el tema de los precandidatos,TRUE,Neg
"Batlle dijo que en su conversación con el presidente de ENCE , José Luis Méndez López , acordó las formas de trabajo que llevará a que en dos años y medio o tres años quede construida en Río Negro una planta de pulpa de madera , que representará una inversión de U $ S 500 millones , ocupando 300 plazas de trabajo directas y una cifra que se puede multiplicar por tres en forma indirecta",TRUE,Pos
"Batlle dijo que ENCE valora las condiciones productivas de Uruguay , con eucaliptus globulus , una variedad que ellos mismos traen tanto a sus plantas de Pontevedra y especialmente de Huelva por su muy buena calidad , así como también porque el país ofrece condiciones adecuadas en cuanto a seguridad financiera y jurídica",TRUE,Pos
"Batlle comentó que hasta ahora no se habían dado las condiciones económicas como para que una firma como Inditex se instalara en el país , pero ahora "" son otras las posibilidades y eso es lo que irán a explorar . En tal sentido , dijo que existían "" expectativas más que fundadas "" para que una inversión de esta naturaleza pueda concretar se "" porque ya están operando en el país , comprando telas , empresas como la estadounidense J.C. Penney o poniendo en marcha la planta de Sudamtex",FALSE,Pos
"Según Batlle , Uruguay ve en España "" su primer socio inversor",TRUE,Pos
"diputado afirmó que después de Ehrlich su intención era convocar a el ministro de Defensa , Eleuterio Fernández Huidobro",FALSE,Neu
"el diputado indicó que "" la idea de la convocatoria es explicar . Si alguien de la oposición quiere investigar hay otros mecanismos , hay investigadoras e interpelaciones . Hay que dejar claro el concepto en la población de cómo son las normas vigentes """,FALSE,Neu
el diputado indicó que el primer punto de el orden de el día sería la elección de autoridades y no la discusión de temas como se pretendía por algunos integrantes de el comité,FALSE,Neu
Diputado dice que comunas pueden prohibir la minería .,FALSE,Neu
"Para la diputada no se debe ayudar desde el "" asistencialismo "" sino que hay que buscar "" reinsertar "" a las personas que viven en situación de pobreza",TRUE,Neg
"El diputado afirmó que hay que "" incentivar "" a los beneficiarios a que cumplan con las contrapartidas",TRUE,Pos
"el diputado recordó que su foto fue utilizada no sólo para recrear el rostro de Bin Laden , sino también el de Atiyah Abd Al-Rahman , a el que mató la CIA en agosto",TRUE,Neg
Diputados aprueba reformas exigidas por la UE,TRUE,Pos
""" Lo veo con buenos ojos , apoyo el planteo de los intendentes , me alineo con ellos , pero hay que escuchar a el líder de el sector "" , señaló la diputada",FALSE,Pos
Diputados aprobó las renuncias y el respectivo,TRUE,Pos
El diputado planteó la aspiración nacionalista,TRUE,Neu
"diputado cree que los mecanismos establecidos en el proyecto "" requieren modificaciones """,FALSE,Neg
el diputado dijo que a el instante de leer el tuit llamó a las personas que manejan la cuenta,TRUE,Neu
El proyecto fue aprobado por Diputados,TRUE,Pos
"El diputado afirmó que todo "" es una gran mentira "" y "" no hay ninguan prueba """,FALSE,Neg
"El diputado planteó la idea de crear granjas de máxima seguridad , con vallado perimetral",TRUE,Neu
el diputado dijo que el proyecto establece que los presos produzcan para su mantenimiento,TRUE,Pos
los diputados ya advirtieron que realizarán modificaciones,TRUE,Neg
"La diputada expresó que el hecho de que la ley fuera votada por miembros de los cuatro partidos con representación parlamentaria genera "" una legitimidad extraordinariamente fuerte y un clima de aceptación que deja muy marginalizados a los sectores ultraconservadores """,TRUE,Pos
"Para el diputado la no devolución "" está bien """,FALSE,Pos
Diputados apruebe el proyecto,FALSE,Neu
"el diputado indicó que según el informe 2011 de la Junta de Drogas , se incautaron 1.455 kilos de droga",TRUE,Neg
Diputados aprobó ley,TRUE,Pos
""" Si viene es todo ganancia para el partido y nada de pérdida "" , afirmó el diputado",FALSE,Pos
diputados coinciden en acuerdo intepratidario,TRUE,Pos
"El diputado advirtió que "" no se puede permitir "" la producción y distribución de la droga por parte de el Estado",TRUE,Neg
"El diputado explicó que la posición contraria de el Partido Nacional responde a que los nacionalistas propusieron varias modificaciones a el proyecto en lo que refiere a "" garantías "" y "" equilibrio """,FALSE,Neg
Diputado denuncia grave incidente,TRUE,Neg
los diputados sostienen que ese informe avala las derogaciones que contiene la nueva ley,TRUE,Neu
"el diputado consideró que "" la ley es bue - na porque impone reglas para todos """,TRUE,Pos
""" El 60 % de los soldados está por debajo de la línea de pobreza "" , recordó el diputado",TRUE,Neg
"el diputado aseguró que , no obstante las desmentidas de MSI , tiene pruebas de que Berezovsky , quien está buscado internacionalmente por Interpol , forma parte de esa empresa y que por ello él mismo pedirá el lunes la intervención en el tema de la Unidad contra el Crimen Organizado de el Ministerio Público de Brasil",TRUE,Neg
"El diputado entendió que "" el tiempo de la depresión por el golpe de la derrota de octubre ya pasó",TRUE,Pos
"El diputado consideró que cuando los historiadores reseñen los hechos de el siglo pasado , Seregni estará entre los "" cinco o seis "" referentes más importantes",TRUE,Pos
"diputado aseguró además que nunca se sabrá de dónde salieron "" estas calumnias bajísimas , como nunca se habían visto en campañas electorales , porque su cobardía es tal que no se animan a dar la cara """,TRUE,Neg
Para los diputados el número de candidatos titulares está determinado por el número de bancas adjudicadas a el departamento,FALSE,Neu
""" Una norma sin sanciones pierde fuerza "" , afirmó el diputado",TRUE,Neg
""" Esta pelea no tiene que ver con el control de los ministros , sino con la negativa de el DUP a compartir una mesa de diálogo con los nacionalistas "" , declaró la diputada",TRUE,Neg
""" Nunca un gobierno en este país fue tan competente en el combate a la corrupción , como lo hizo el de Lula da Silva , alcanzando desde los políticos hasta los jueces "" , destacó el diputado",TRUE,Pos
"El diputado señaló que , de aprobar se el proyecto , "" tendría que colocar se sobre un basamento importante , dado el tamaño de la Cruz """,FALSE,Neu
""" Por cada día que el ministro tenía licencia , un compatriota suyo y mío se moría "" , aseguró el diputado",TRUE,Neg
"El diputado dijo que este tipo de declaraciones contribuyen a una "" falta de previsibilidad """,TRUE,Neg
la iniciativa aprobada por Diputados,TRUE,Pos
"La diputada indicó que "" todos "" los grupos que integran el Encuentro Progresista-Frente Amplio están "" en lo mismo , pensando los temas , en este trabajo de poner la lupa "" sobre los organismos",FALSE,Neg
""" Creo que hay mecanismos para practicar auditorías y uno de ellos es un cuasi poder : el Tribunal de Cuentas "" , indicó el diputado",FALSE,Neu
El diputado dijo a El País que mañana planteará en la Comisión de Constitución y Códigos que se convoque a el Fiscal de Corte para escuchar su versión,FALSE,Neu
El diputado se refirió a el contrato,TRUE,Neu
"El diputado consignó que en la crisis , "" el Poder Ejecutivo tomó la decisión de mantener abiertos los bancos a cualquier precio y prácticamente lo mantuvo hasta el final . Se tomaron decisiones equivocadas , aunque hoy es fácil decir . Pero fueron decisiones equivocadas en momentos equivocados """,FALSE,Neu
DIPUTADOS No aceptan tres pedidos de desafuero En la Cámara de Representantes,FALSE,Neg
"la diputada considera que los ciudadanos le dan mayor prioridad tanto a la formación como a los ideales , convicciones , códigos y valores que tenga el político",TRUE,Neu
Un diputado dijo que la preocupación por la caída de ingresos no se condice con la baja en la renta a las empresas de 30 % a 25 %,TRUE,Neg
""" Hay una cuestión de debilidades políticas "" , dijo un diputado",TRUE,Neg
"El diputado estima que una mirada cualitativa sobre las estadísticas indica que "" si suben las rapiñas un 5 % y se trata de un delito con violencia , el ministro José Díaz no debería vanagloriar se de estos números . Esta información no es para que Díaz se floree . También subieron los homicidios , el delito más violento por excelencia . Estos son datos muy preocupantes """,TRUE,Neg
El diputado señaló varios errores,FALSE,Neg
"El diputado indicó que una de las prioridades de la comisión legislativa es modificar la actualización de la ley antilavado de 2009 , que respecto a su versión de original de 2004 , eliminó los delitos cometidos en el exterior como precedente de el blanqueo de capitales",FALSE,Neu
"El diputado aclaró que acatará la "" disciplina partidaria "" salvo en los temas de "" conciencia """,TRUE,Neu
los diputados no aprobaban la iniciativa,TRUE,Neg
""" Hemos leído atentamente el resultado electoral , perdimos un millón de votos , por eso hicimos todos estos cambios "" , aseguró el diputado",FALSE,Neg
"Para el diputado , responsabilizar a Palo y Palo por participar en los escraches o piquetes es "" ridículo "" y culpó a el gobierno por promocionar el "" caos y la anarquía """,TRUE,Neg
El diputado dijo que los 10 millones de reales confiscados son parte de las donaciones hechas por los fieles de la Iglesia Universal,FALSE,Neu
"El diputado admitió ante el Congreso haber recibido 1,7 millón de dólares en 2004 en forma ilegal por parte de el PT",FALSE,Neg
los diputados destacan que la reducción de la deuda debería ser concedida prioritariamente a los países menos desarrollados,TRUE,Pos
""" El área arruinada es de aproximadamente trescientas hectáreas , en donde se quemaron bosques exóticos y monte indígena "" , explicó el diputado",FALSE,Neg
El diputado coincidió con la propuesta,TRUE,Pos
"diputado dice que hará huelga de hambre. El ex diputado de el Partido Nacional , por el departamento de Artigas , Aldorio Silveira",FALSE,Neg
la ley aprobada por los diputados,TRUE,Pos
Los diputados felicitaron a Cusano,FALSE,Pos
Otros diputados afirmaron que los cambios no afectan la independencia técnica de el fiscal,FALSE,Pos
""" Las relaciones entre los países deben responder a una institucionalidad y cuando hay un problema no puede quedar librado a una llamada telefónica "" , indicó el diputado",TRUE,Neg
"este diputado que quiere ser presidente para "" acompañar la revolución de Fidel y Chávez ""  como declaró ",TRUE,Pos
""" Esta reforma no da lugar a más de una interpretación que la que todos sabemos se ha hecho y no se ha puesto en práctica "" , recordó el diputado",TRUE,Neg
""" El tema central de las movilizaciones es el de la asamblea constituyente , un poco para frenar las posibilidades de división de la región cruceña "" , dijo el diputado",FALSE,Neu
El diputado explicó que el tema se discutirá el próximo viernes en una reunión ordinaria de el grupo técnico en Montevideo,TRUE,Neu
""" Cada día se reciben nuevas denuncias , hay que tomar medidas "" , indicó la diputada",TRUE,Neg
el diputado que denunció ayer en una entrevista que el PT pagaba a legisladores por su lealtad parlamentaria,TRUE,Neg
""" Los muros impedirán la fuga de los bandidos y ayudarán a la policía en las persecuciones "" , expresó el diputado",FALSE,Pos
Batlle anunció estar en desacuerdo con la declaración de el diputado,FALSE,Neg
"Para el diputado , Vázquez tenía que haber hablado en la inauguración de un curso para técnicos extranjeros "" como presidente "" y si quería hablar como profesor debería hacer en "" ámbitos académicos """,TRUE,Neg
"El diputado dijo que la información aportada por Castillo es tomada en cuenta como también la aportada por la Facultad de Medicina , que "" es otra opinión distinta """,FALSE,Neu
"el diputado dijo que los hombres de el gobierno convocados a declarar sabían de el esquema y que lo ocultaron a Lula , quien sólo supo de los sobornos a principios de año cuando el propio Jefferson le contó",FALSE,Neg
"diputados dijeron que habían "" vendido "" sus votos por US $ 300.0",TRUE,Neg
Diputados apoyan El,FALSE,Neu
""" Esto no es un tema de el Frente Amplio . Esa sería una lectura superflua . Debe ser un tema de Estado "" , dijo el diputado",FALSE,Neu
""" El ministerio legitimó las ocupaciones , a el derogar el decreto que permitía desalojar . Este es el talón de Aquiles de el Ejecutivo , es una situación ingobernable "" , comentó el diputado",FALSE,Neg
"La utilización de el servicio prestado por los mozos de cordel sería obligatoria para todas las empresas que realicen servicios de transporte marítimo y fluvial de pasajeros tocando puertos uruguayos , planteó el diputado",FALSE,Neu
""" Lo que se busca con este proyecto de Ley es formar un consejo integrado por el Ministerio de el Interior en el tema de la seguridad , Salud Pública y el Ministerio de Desarrollo Social , por las políticas de egreso que puede aplicar "" , explicó la diputada",FALSE,Neu
"Los diputados entienden que el tema de la tercerización ha "" generado muchos conflictos """,TRUE,Neg
"el diputado opinó que "" no se cambia a Vignoli porque haya funcionado bien , me parece que había algunas carencias , las que esperamos que se solucionen con la designación de el nuevo ministro """,FALSE,Neg
"El diputado sostuvo que cuando en la coalición de izquierda se adopta una resolución , se decide por mayoría",FALSE,Pos
""" Una vez dentro de la comisaría y hablando con los efectivos sentí que la Policía está entregada y desahuciada "" , comentó la diputada",TRUE,Neg
""" Hay que dar le herramientas a la Policía , porque hay efectivos que se juegan la vida para agarrar a delincuentes que están media hora detenidos y se van como si nada "" , comentó la diputada",FALSE,Neg
"El diputado aseguró que si se mantuviera la propuesta original de el Ministerio de Economía , "" 100 mil jubilados pasarían a pagar más "" que en la actualidad",FALSE,Neg
Diputado cree que no se debe luchar contra el terrorismo,TRUE,Neg
los diputados se informaron,FALSE,Neu
los diputados apenas se pronunciaron sobre el cambio,TRUE,Neg
"Para el diputado , se deben "" lograr compromisos mínimos en cuanto a objetivos , tomar los como líneas estratégicas , y junto con los objetivos , tener equipos de gobierno comprometidos con ellos """,TRUE,Pos
"El diputado criticó que la oposición quiere contar con una "" información exhaustiva """,TRUE,Neg
""" por lo tanto , no ha sido aprobado "" , afirma la diputada",TRUE,Neg
Diputados aprobó el nuevo proyecto,FALSE,Pos
"El diputado considera que existe "" un proceso de desmantelamiento progresivo que está llevando adelante este gobierno y el anterior """,TRUE,Neg
""" En cuanto a recursos es viable , porque la idea es que sigan percibiendo la jubilación y que se les pague un plus equis "" , indicó el diputado",TRUE,Pos
"El diputado dijo que estos funcionarios serán los que llevaron el expediente desde que Carlos Fernández lo entrega , luego los funcionarios de Secretaría General y luego el intendente de bancos que hizo el refoleado de el expediente",FALSE,Neu
los diputados se pronunciaron en un primer momento sobre una enmienda presentada por el ex ministro laborista Chris Smith,FALSE,Neu
El diputado dijo que la ley planteaba la creación de un seguro,FALSE,Neu
el diputado dijo que su partido acompañará la semana próxima,FALSE,Neu
"Diputados quieren manejar datos con "" discreción "" . La difusión a través de la prensa de los temas tratados en las comisiones investigadoras , y la actitud que los legisladores que integran estos grupos parlamentarios deben tener hacia los medios de comunicación , generó un debate en la Comisión Investigadora sobre el sistema financiero , donde la mayor parte de sus miembros se pronunció por una actitud de "" discreción "" y de no informar sobre los asuntos a tratar",FALSE,Neg
Diputados reclaman documento Informe de el Tribunal de Cuentas sobre la CND irá a la investigadora,TRUE,Neu
"El diputado sostuvo que "" otro elemento que me asombra y va a ser motivo de análisis de la investigadora es lo bien que juega Luis Suarez",TRUE,Pos
"el diputado sostuvo que el uso de líneas contingentes de crédito ( se desembolsan si se necesitan ) que anunció Economía llevarían a el país a "" un mayor endeudamiento """,FALSE,Neg
""" Brasil es respetuoso de el tratado de no proliferación de armas nucleares , a lo que se suma su permanente defensa de la paz mundial "" , dijo la diputada",TRUE,Pos
""" Solicitamos se estudie la implementación de una rotonda ciega y / o la colocación de semáforos en esa intersección "" , manifiestan los diputados",TRUE,Neu
El diputado dijo que la oposición no debe desesperar se por la reticencia de el oficialismo en suscribir el preacuerdo hacia el referendo y que no debe rendir se a pesar de el escaso éxito de lo que hasta el momento ha sido su estrategia contra Chávez,FALSE,Pos
""" Este es un round , es una pelea muy larga ( ... ) Aquí no hay espacio para la desesperación , para que nos desgarremos las vestiduras considerando que la pelea murió y que el gobierno nos derrotó y que es imposible llegar a el referendo "" , dijo el diputado",TRUE,Neg
""" El ARI va a seguir construyendo , no va a hacer alianzas de gobernabilidad y de ninguna manera apoyará a Carlos Menem "" , sostuvo la diputada",FALSE,Neg
El diputado consigna que antes de la resolución de la Ursec la operación comercial y técnica de Multicanal estaba limitada geográficamente,TRUE,Neu
aprobado por los diputados,TRUE,Pos
Los diputados se pronunciaron en febrero a favor de la legalización y el texto,TRUE,Pos
"El diputado admitió que pese a que aún no existe acuerdo en el oficialismo sobre la iniciativa , sí hay una decisión política de que "" haya ley """,FALSE,Pos
El diputado recordó su pasado bancario,FALSE,Neu
""" Estamos haciendo fuerza para que le den de alta . Si la tendencia se mantiene , tal vez se la puedan dar dentro de poco "" , indicó la diputada",FALSE,Pos
"Para el diputado , "" todas las políticas tienen que estar orientadas a cuidar la vida",TRUE,Pos
"En cuanto a el resultado de las encuestas , el diputado dijo que "" es importante como reconocimiento de el trabajo de el Partido y consolida un proceso para que el Frente llegue a un tercer gobierno """,TRUE,Pos
Diputados plantean registro de hinchas Diputados,FALSE,Neu
La diputada añadió que en el detalle de la operación hay otro ingrediente,FALSE,Neu
"El diputado entiende que se trata de un "" chantaje "" , por la actual integración de el organismo",TRUE,Neg
""" Esto está en la etapa de el presumario , esta etapa es secreta , absolutamente . Sólo el juez y el fiscal tienen acceso a el expediente "" , dijo el diputado",FALSE,Neu
"diputado dijo que el intendente busca "" atraer dirigentes por cualquier medio "" Para Chiesa",TRUE,Neg
"El diputado agregó en su carta que en el correo enviado desde el MSP "" se los alienta ( a los directores ) expresamente a utilizar su cargo de confianza como operadores políticos , entienda se bien , se les dice a los directores de salud que se dediquen a conseguir votos , con el eufemismo de ` articuladores políticos en el territorio ` """,TRUE,Neg
los diputados ya aprobaron la Universidad de la Educación,TRUE,Pos
"Para el diputado , el país "" necesita una oposición que sea responsable "" dado que "" hay familias detrás de el tema y no es bueno jugar con los sentimientos de la gente """,TRUE,Neg
Diputados aprobó partida extra,TRUE,Pos
""" Si dejamos pasar estas cosas nos convertimos en un Estado frenteamplista más que un Estado uruguayo "" , afirmó el diputado",TRUE,Neg
el diputado anunció que no se presentará como candidato en las elecciones municipales de 2015,FALSE,Neu
"Quieren que Diputados apruebe antes de 26 este proyecto que pone en jaque el futuro de cientos de miles de trabajadores """,FALSE,Neg
El diputado citó antecedentes,TRUE,Neu
"El diputado dijo que los médicos "" tienen que tener la audacia suficiente "" para atender a las mujeres antes de el plazo de 12 semanas que permite la ley para realizar abortos",FALSE,Neu
"El diputado admitió que el tema generará un fuerte debate social , especialmente por las críticas que ya han tenido algunos programas aplicados anteriormente , como el Plan de Emergencia Social o el Plan de Equidad , que involucraban la asistencia económica a los sectores más sumergidos de la población",FALSE,Neg
Los diputados entienden que sus colegas senadores deben aprobar el proyecto tal como está sin introducir le cambios,FALSE,Pos
el diputado señaló que estos casos tienen ya repercusiones negativas para el país,TRUE,Neg
el diputado destacó el trabajo que viene realizando la Asociación Uruguaya de Padres con Hijos Prematuros y la Fundación Carldeyro Barcia,TRUE,Pos
Diputado denuncia daño,TRUE,Neg
"el diputado advirtió que el Frente Amplio enfrenta "" una ofensiva "" desde los partidos tradicionales como "" si en este país no haya pasado nada "" en los gobiernos anteriores",TRUE,Neg
Diputados aprueban ley de medios Tendrá solo,FALSE,Neu
""" Hay otros artículos que pueden hacer caer figuras en los que se identifica bien el delito , como por ejemplo de fraude "" , agregó el diputado",FALSE,Pos
""" La figura de abuso de funciones es un zapato que está calzando para todos los talles "" , agregó el diputado",FALSE,Neg
"el diputado criticó lo que considera "" una trampa "" a los jubilados",TRUE,Neg
